rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-91,-76,-75,-71,-76,-90,-83,-84,-83,-87,-86,-99,1,7,L-07
-81,-80,-71,-74,-78,-67,-85,-83,-93,-86,-85,-89,0,4,H-01
-71,-77,-60,-80,-84,-80,-79,-79,-96,-88,-83,-86,1,3,K-12
-74,-75,-70,-87,-82,-76,-82,-76,-89,-91,-95,-100,2,2,K-09
-82,-71,-82,-86,-90,-83,-61,-83,-77,-75,-78,-89,4,5,L-02
-64,-79,-77,-84,-81,-76,-87,-79,-91,-99,-96,-98,1,2,K-08
-69,-80,-77,-71,-77,-62,-88,-84,-95,-90,-89,-94,2,3,K-13
-81,-75,-86,-74,-64,-72,-76,-85,-91,-87,-78,-90,2,7,L-08
-81,-88,-81,-79,-63,-71,-90,-91,-81,-89,-81,-98,3,7,L-05
-78,-67,-81,-87,-80,-61,-71,-83,-72,-72,-85,-86,4,4,H-05
-89,-81,-85,-98,-89,-97,-83,-89,-72,-68,-67,-68,11,4,H-12
-85,-76,-81,-87,-97,-80,-66,-80,-69,-65,-70,-77,7,4,H-08
-71,-70,-77,-90,-84,-80,-94,-78,-88,-85,-90,-97,2,0,K-03
-93,-84,-88,-98,-96,-87,-93,-89,-64,-65,-79,-64,11,4,H-12
-70,-73,-84,-82,-88,-83,-87,-69,-89,-96,-97,-98,3,0,K-04
-89,-73,-81,-94,-76,-79,-77,-84,-81,-76,-88,-91,4,6,L-04
-66,-78,-67,-72,-80,-64,-83,-82,-92,-95,-89,-92,2,3,K-13
-88,-79,-83,-91,-95,-93,-73,-78,-61,-57,-70,-78,8,4,H-09
-95,-82,-62,-80,-81,-80,-85,-80,-93,-91,-83,-85,1,3,K-12
-77,-72,-70,-71,-83,-86,-87,-79,-86,-83,-91,-95,2,2,K-09
-68,-71,-77,-84,-83,-91,-83,-76,-97,-98,-94,-96,1,0,K-02
-81,-70,-94,-86,-78,-80,-60,-79,-72,-75,-78,-98,4,5,L-02
-79,-72,-74,-95,-72,-56,-78,-79,-77,-75,-81,-84,3,4,H-04
-86,-76,-79,-89,-89,-81,-61,-80,-69,-77,-72,-85,7,4,H-08
-94,-73,-76,-71,-75,-86,-82,-87,-84,-87,-87,-99,1,7,L-07
-73,-82,-86,-80,-82,-88,-87,-78,-85,-86,-95,-100,1,2,K-08
-80,-66,-78,-96,-71,-54,-81,-87,-76,-72,-80,-83,3,4,H-04
-88,-74,-76,-96,-89,-93,-83,-77,-101,-81,-92,-93,3,2,K-10
-90,-66,-74,-84,-82,-56,-74,-81,-77,-75,-89,-88,3,4,H-04
-84,-80,-75,-93,-67,-73,-71,-95,-82,-86,-87,-92,3,6,L-03
-88,-77,-72,-90,-83,-73,-84,-89,-86,-83,-84,-92,4,6,L-04
-95,-83,-87,-100,-97,-87,-93,-80,-78,-58,-72,-71,11,4,H-12
-70,-82,-86,-94,-80,-77,-83,-78,-96,-81,-93,-97,2,1,K-06
-67,-84,-68,-76,-75,-64,-83,-91,-97,-89,-89,-95,2,3,K-13
-88,-79,-80,-97,-94,-79,-68,-74,-58,-47,-69,-69,9,4,H-10
-81,-80,-79,-85,-65,-70,-90,-90,-100,-89,-82,-98,3,7,L-05
-69,-81,-79,-75,-86,-76,-94,-76,-94,-97,-90,-98,2,0,K-03
-66,-80,-71,-72,-78,-63,-86,-84,-95,-93,-88,-97,2,3,K-13
-95,-83,-79,-100,-97,-87,-75,-79,-78,-69,-76,-71,11,4,H-12
-78,-75,-84,-94,-75,-77,-84,-87,-91,-88,-92,-99,2,8,L-10
-88,-76,-80,-91,-83,-80,-74,-83,-88,-65,-72,-86,7,4,H-08
-84,-66,-70,-76,-70,-71,-77,-89,-83,-84,-90,-100,2,6,L-06
-81,-69,-70,-79,-63,-71,-72,-85,-79,-94,-88,-95,3,6,L-03
-81,-74,-75,-77,-65,-86,-73,-86,-98,-82,-75,-92,2,7,L-08
-77,-78,-72,-72,-95,-76,-97,-86,-94,-95,-88,-85,1,4,H-02
-68,-83,-77,-85,-87,-89,-87,-73,-84,-90,-95,-93,1,1,K-05
-83,-79,-82,-82,-65,-70,-85,-91,-89,-87,-79,-99,3,7,L-05
-83,-72,-87,-86,-69,-67,-71,-79,-78,-81,-90,-87,3,5,L-01
-93,-77,-76,-87,-89,-93,-60,-77,-92,-72,-88,-88,5,4,H-06
-86,-69,-79,-85,-79,-72,-84,-82,-72,-76,-83,-82,4,4,H-05
-80,-80,-81,-84,-64,-71,-73,-86,-93,-85,-77,-94,2,7,L-08
-64,-77,-84,-83,-78,-82,-93,-80,-87,-95,-93,-101,1,2,K-08
-93,-82,-84,-98,-88,-86,-81,-90,-77,-68,-64,-75,11,4,H-12
-73,-79,-88,-80,-81,-85,-92,-78,-85,-85,-94,-99,1,2,K-08
-83,-70,-81,-87,-70,-80,-86,-84,-87,-87,-82,-95,3,7,L-05
-68,-84,-94,-87,-88,-90,-87,-75,-87,-93,-97,-97,1,1,K-05
-67,-83,-76,-78,-83,-82,-84,-84,-83,-83,-98,-99,1,2,K-08
-82,-76,-94,-88,-85,-79,-70,-81,-69,-67,-70,-77,7,4,H-08
-67,-78,-88,-85,-90,-86,-84,-71,-92,-96,-95,-97,3,0,K-04
-91,-83,-85,-98,-89,-97,-82,-89,-72,-68,-67,-75,11,4,H-12
-73,-73,-83,-83,-91,-76,-91,-71,-92,-99,-94,-99,3,1,K-07
-74,-67,-84,-75,-93,-69,-76,-89,-86,-83,-87,-91,1,8,L-09
-76,-66,-69,-75,-71,-70,-77,-89,-84,-80,-96,-103,2,6,L-06
-78,-77,-74,-72,-72,-68,-84,-87,-80,-79,-83,-95,1,4,H-02
-67,-79,-68,-77,-76,-64,-83,-91,-97,-101,-87,-92,2,3,K-13
-77,-75,-88,-80,-74,-75,-82,-87,-95,-79,-88,-101,2,8,L-10
-71,-77,-75,-74,-91,-87,-74,-87,-83,-91,-87,-94,1,8,L-09
-81,-76,-75,-76,-64,-86,-75,-86,-88,-84,-80,-92,2,7,L-08
-85,-77,-81,-87,-87,-78,-66,-83,-65,-66,-70,-77,7,4,H-08
-90,-79,-87,-98,-88,-86,-82,-89,-78,-62,-66,-69,11,4,H-12
-78,-70,-68,-77,-77,-76,-76,-87,-92,-85,-88,-84,2,4,H-03
-87,-77,-73,-86,-87,-92,-61,-77,-92,-72,-88,-88,5,4,H-06
-82,-76,-75,-83,-75,-72,-73,-93,-86,-83,-90,-90,4,6,L-04
-68,-71,-76,-87,-89,-89,-85,-70,-95,-90,-90,-100,3,1,K-07
-82,-80,-81,-89,-82,-82,-86,-81,-82,-87,-80,-96,4,6,L-04
-71,-75,-85,-87,-90,-81,-83,-76,-89,-95,-99,-96,1,0,K-02
-72,-76,-84,-94,-85,-83,-99,-83,-99,-91,-100,-99,0,0,K-01
-71,-73,-76,-86,-95,-86,-82,-75,-98,-97,-93,-98,1,0,K-02
-68,-74,-76,-91,-82,-87,-84,-77,-94,-89,-92,-98,3,1,K-07
-89,-75,-80,-89,-86,-77,-71,-82,-69,-59,-72,-85,7,4,H-08
-89,-80,-57,-77,-83,-87,-88,-92,-93,-86,-88,-103,0,3,K-11
-80,-70,-83,-86,-78,-83,-60,-80,-76,-74,-81,-84,4,5,L-02
-87,-75,-73,-91,-86,-77,-72,-82,-70,-76,-78,-87,7,4,H-08
-74,-79,-61,-86,-79,-79,-90,-88,-91,-82,-82,-87,1,3,K-12
-90,-73,-79,-87,-85,-80,-77,-84,-82,-76,-85,-92,4,6,L-04
-69,-80,-71,-71,-77,-63,-88,-84,-95,-90,-89,-94,2,3,K-13
-86,-76,-84,-99,-84,-73,-61,-82,-68,-65,-79,-84,6,4,H-07
-70,-77,-85,-97,-80,-83,-89,-86,-99,-93,-97,-95,0,0,K-01
-82,-73,-83,-90,-88,-87,-76,-76,-89,-90,-94,-100,3,2,K-10
-74,-87,-56,-78,-79,-81,-94,-83,-83,-76,-88,-83,0,3,K-11
-76,-66,-69,-77,-88,-77,-78,-90,-83,-79,-90,-101,2,6,L-06
-84,-81,-76,-80,-67,-71,-68,-94,-77,-86,-90,-92,3,6,L-03
-66,-79,-67,-70,-74,-64,-88,-95,-97,-86,-89,-94,2,3,K-13
-72,-78,-87,-81,-82,-86,-92,-90,-85,-83,-94,-98,1,2,K-08
-84,-77,-75,-81,-65,-71,-69,-93,-82,-92,-94,-98,3,6,L-03
-72,-78,-80,-94,-84,-91,-83,-73,-88,-94,-89,-98,1,1,K-05
-84,-78,-80,-87,-96,-80,-66,-81,-76,-66,-71,-85,7,4,H-08
-90,-72,-75,-83,-94,-94,-82,-77,-81,-81,-97,-94,3,2,K-10
-87,-70,-82,-87,-88,-82,-58,-83,-67,-70,-86,-85,6,4,H-07
-76,-69,-88,-78,-69,-76,-81,-89,-84,-80,-95,-96,2,6,L-06
-81,-81,-82,-81,-64,-71,-93,-84,-88,-91,-79,-98,3,7,L-05
-90,-79,-79,-91,-69,-69,-74,-84,-90,-87,-85,-95,3,5,L-01
-69,-86,-60,-83,-77,-80,-83,-83,-92,-90,-86,-91,1,3,K-12
-71,-72,-86,-92,-93,-69,-69,-93,-82,-86,-91,-92,1,8,L-09
-71,-76,-85,-91,-94,-79,-86,-83,-95,-86,-93,-98,0,0,K-01
-87,-76,-72,-88,-75,-70,-76,-79,-78,-76,-89,-91,4,5,L-02
-68,-84,-90,-91,-85,-87,-89,-76,-86,-94,-89,-93,1,1,K-05
-95,-84,-91,-98,-98,-82,-73,-76,-62,-60,-76,-68,10,4,H-11
-69,-72,-77,-80,-84,-96,-86,-74,-92,-91,-91,-98,2,1,K-06
-85,-75,-77,-91,-82,-70,-57,-79,-71,-73,-86,-80,5,4,H-06
-80,-75,-77,-80,-78,-63,-73,-84,-88,-85,-85,-91,4,4,H-05
-95,-80,-83,-105,-92,-86,-84,-80,-65,-50,-64,-74,9,4,H-10
-75,-73,-84,-92,-89,-78,-80,-83,-93,-89,-92,-92,3,2,K-10
-73,-86,-85,-83,-81,-86,-91,-81,-99,-88,-95,-93,0,0,K-01
-74,-74,-87,-90,-95,-90,-85,-74,-91,-90,-96,-97,3,1,K-07
-88,-75,-80,-91,-85,-77,-71,-82,-87,-65,-72,-85,7,4,H-08
-82,-69,-70,-79,-63,-70,-69,-84,-80,-84,-90,-95,3,6,L-03
-91,-73,-80,-86,-82,-79,-85,-82,-82,-76,-87,-92,4,6,L-04
-67,-77,-69,-79,-82,-62,-84,-86,-100,-90,-89,-90,2,3,K-13
-73,-73,-85,-86,-89,-85,-86,-78,-91,-84,-93,-102,3,1,K-07
-84,-84,-83,-88,-68,-70,-74,-85,-86,-73,-85,-95,3,5,L-01
-84,-78,-79,-88,-68,-70,-88,-85,-87,-73,-85,-100,3,5,L-01
-94,-80,-77,-75,-78,-82,-68,-87,-82,-94,-89,-96,1,8,L-09
-68,-74,-76,-91,-82,-81,-84,-77,-94,-89,-92,-98,3,1,K-07
-78,-85,-76,-93,-85,-88,-96,-73,-83,-91,-95,-94,1,1,K-05
-70,-79,-79,-91,-87,-81,-83,-66,-94,-91,-91,-94,3,0,K-04
-83,-66,-70,-76,-71,-71,-77,-90,-81,-84,-97,-97,2,6,L-06
-67,-76,-78,-83,-79,-76,-95,-81,-90,-96,-94,-100,1,2,K-08
-71,-76,-76,-86,-85,-85,-82,-78,-89,-84,-100,-95,1,0,K-02
-77,-77,-87,-88,-77,-77,-78,-84,-91,-81,-97,-95,2,8,L-10
-76,-77,-89,-97,-93,-81,-86,-85,-97,-91,-96,-100,0,0,K-01
-79,-74,-90,-84,-78,-64,-77,-84,-72,-72,-90,-85,4,4,H-05
-95,-82,-84,-98,-104,-82,-73,-75,-61,-60,-74,-69,10,4,H-11
-77,-71,-74,-95,-70,-57,-79,-79,-78,-72,-93,-77,3,4,H-04
-93,-81,-79,-100,-93,-88,-76,-80,-78,-58,-72,-71,11,4,H-12
-88,-77,-75,-72,-75,-92,-84,-84,-84,-89,-88,-97,1,7,L-07
-85,-75,-75,-86,-87,-71,-60,-82,-73,-72,-88,-84,5,4,H-06
-70,-77,-85,-97,-85,-83,-90,-85,-99,-92,-97,-95,0,0,K-01
-87,-79,-84,-86,-77,-84,-61,-81,-72,-75,-82,-84,4,5,L-02
-65,-82,-76,-84,-91,-85,-86,-75,-83,-85,-93,-94,1,1,K-05
-82,-78,-66,-74,-79,-69,-80,-79,-80,-76,-89,-89,0,4,H-01
-87,-76,-77,-92,-84,-83,-61,-81,-68,-65,-80,-83,6,4,H-07
-81,-73,-88,-83,-87,-79,-86,-68,-91,-96,-100,-98,3,0,K-04
-69,-72,-77,-80,-84,-96,-86,-74,-92,-91,-91,-98,2,1,K-06
-89,-79,-83,-91,-91,-88,-67,-80,-62,-56,-70,-83,8,4,H-09
-88,-68,-83,-92,-90,-76,-56,-81,-71,-71,-78,-84,6,4,H-07
-80,-71,-80,-90,-65,-71,-91,-84,-81,-92,-85,-98,3,7,L-05
-80,-80,-81,-83,-64,-71,-72,-87,-88,-85,-78,-92,2,7,L-08
-88,-77,-82,-89,-81,-83,-87,-82,-98,-87,-96,-94,0,0,K-01
-79,-69,-88,-73,-68,-75,-82,-95,-83,-84,-89,-103,2,6,L-06
-78,-83,-86,-89,-67,-83,-84,-86,-98,-80,-90,-101,2,8,L-10
-86,-69,-74,-88,-89,-77,-56,-84,-71,-78,-78,-84,6,4,H-07
-92,-83,-85,-101,-93,-87,-91,-90,-77,-58,-80,-75,11,4,H-12
-99,-71,-73,-95,-73,-56,-79,-78,-82,-72,-92,-77,3,4,H-04
-77,-76,-69,-82,-68,-70,-69,-85,-78,-85,-89,-95,3,6,L-03
-65,-77,-80,-84,-86,-90,-88,-75,-90,-94,-90,-93,1,1,K-05
-72,-86,-86,-90,-83,-88,-82,-74,-87,-95,-90,-94,1,1,K-05
-75,-77,-85,-98,-92,-81,-91,-84,-97,-90,-98,-98,0,0,K-01
-76,-82,-92,-81,-67,-76,-82,-89,-98,-78,-94,-98,2,8,L-10
-93,-86,-78,-98,-96,-86,-85,-75,-59,-58,-80,-67,10,4,H-11
-74,-79,-76,-70,-85,-72,-69,-87,-83,-90,-87,-90,1,8,L-09
-85,-69,-78,-84,-77,-71,-64,-83,-83,-70,-85,-81,4,4,H-05
-83,-76,-73,-83,-76,-72,-73,-92,-82,-83,-91,-92,4,6,L-04
-84,-79,-76,-80,-68,-73,-68,-95,-78,-87,-92,-91,3,6,L-03
-88,-85,-92,-92,-89,-85,-75,-88,-83,-66,-73,-73,10,4,H-11
-81,-80,-81,-83,-65,-70,-92,-89,-89,-89,-79,-95,3,7,L-05
-91,-83,-83,-91,-89,-81,-70,-96,-66,-49,-71,-74,8,4,H-09
-74,-74,-76,-88,-82,-81,-84,-77,-94,-89,-96,-98,3,1,K-07
-82,-92,-55,-85,-84,-85,-86,-80,-86,-79,-88,-96,0,3,K-11
-88,-74,-69,-98,-79,-74,-76,-80,-79,-86,-98,-92,4,5,L-02
-74,-74,-83,-74,-76,-71,-68,-89,-80,-94,-88,-93,1,8,L-09
-86,-70,-78,-84,-78,-72,-83,-84,-82,-69,-89,-93,4,4,H-05
-80,-70,-82,-87,-71,-80,-90,-84,-87,-88,-82,-95,3,7,L-05
-84,-77,-78,-86,-93,-71,-57,-79,-71,-73,-83,-96,5,4,H-06
-72,-69,-77,-73,-85,-78,-92,-78,-86,-80,-92,-92,2,0,K-03
-94,-83,-85,-90,-88,-91,-67,-80,-61,-56,-70,-85,8,4,H-09
-97,-84,-82,-96,-94,-88,-92,-89,-65,-65,-79,-75,11,4,H-12
-96,-87,-56,-78,-79,-95,-84,-79,-83,-78,-88,-87,0,3,K-11
-69,-72,-77,-81,-84,-79,-88,-76,-90,-91,-90,-98,2,1,K-06
-94,-81,-79,-89,-89,-91,-61,-80,-68,-58,-72,-85,7,4,H-08
-76,-73,-70,-81,-85,-76,-85,-80,-87,-90,-92,-97,2,2,K-09
-77,-75,-70,-86,-86,-76,-81,-75,-88,-94,-93,-98,2,2,K-09
-74,-79,-77,-70,-80,-80,-68,-89,-84,-95,-91,-89,1,8,L-09
-83,-67,-70,-77,-71,-71,-78,-92,-83,-84,-88,-100,2,6,L-06
-93,-84,-86,-98,-93,-87,-92,-88,-78,-58,-81,-75,11,4,H-12
-71,-81,-83,-88,-87,-82,-89,-72,-90,-95,-97,-99,3,1,K-07
-84,-79,-79,-87,-68,-70,-75,-85,-76,-77,-88,-102,3,5,L-01
-90,-79,-70,-72,-73,-69,-83,-87,-84,-84,-84,-86,1,4,H-02
-83,-74,-85,-76,-64,-86,-77,-86,-96,-85,-81,-92,2,7,L-08
-92,-83,-79,-90,-90,-88,-75,-84,-62,-52,-67,-82,8,4,H-09
-68,-85,-83,-83,-79,-82,-93,-80,-88,-95,-91,-101,1,2,K-08
-75,-77,-75,-74,-80,-86,-74,-87,-90,-90,-95,-97,1,8,L-09
-85,-79,-78,-90,-93,-70,-58,-78,-70,-74,-83,-81,5,4,H-06
-84,-69,-79,-84,-76,-71,-83,-83,-81,-70,-88,-95,4,4,H-05
-74,-76,-89,-93,-84,-96,-90,-76,-87,-90,-97,-93,2,2,K-09
-74,-78,-82,-88,-81,-84,-85,-82,-95,-89,-98,-96,0,0,K-01
-76,-71,-70,-77,-87,-75,-76,-89,-81,-81,-98,-101,2,6,L-06
-89,-77,-76,-91,-92,-96,-81,-76,-82,-76,-94,-93,3,2,K-10
-81,-81,-81,-86,-67,-71,-72,-86,-96,-84,-78,-91,2,7,L-08
-67,-72,-88,-90,-86,-78,-81,-74,-88,-81,-90,-101,2,1,K-06
-78,-76,-83,-81,-75,-77,-81,-87,-93,-85,-97,-99,2,8,L-10
-86,-67,-73,-96,-76,-56,-73,-82,-77,-73,-89,-88,3,4,H-04
-80,-78,-83,-68,-60,-72,-76,-90,-89,-87,-89,-97,2,7,L-08
-77,-70,-70,-75,-71,-71,-77,-93,-82,-84,-91,-96,2,6,L-06
-82,-78,-81,-72,-78,-69,-81,-83,-92,-86,-87,-91,0,4,H-01
-77,-76,-74,-85,-69,-68,-72,-79,-78,-83,-92,-87,3,5,L-01
-67,-73,-89,-88,-87,-78,-80,-81,-86,-81,-95,-100,2,1,K-06
-71,-71,-77,-73,-86,-80,-93,-79,-86,-95,-95,-92,2,0,K-03
-78,-82,-82,-96,-67,-76,-86,-86,-94,-88,-92,-101,2,8,L-10
-76,-77,-85,-96,-93,-82,-90,-83,-97,-95,-99,-98,0,0,K-01
-98,-83,-68,-77,-75,-64,-83,-92,-93,-89,-95,-93,2,3,K-13
-90,-68,-74,-84,-82,-56,-74,-81,-77,-75,-89,-88,3,4,H-04
-92,-76,-71,-87,-78,-73,-77,-79,-82,-86,-98,-94,4,5,L-02
-81,-76,-71,-76,-79,-71,-76,-84,-84,-81,-88,-87,2,4,H-03
-71,-70,-77,-73,-86,-78,-91,-84,-89,-80,-90,-94,2,0,K-03
-70,-73,-84,-78,-86,-82,-88,-69,-90,-96,-95,-97,3,0,K-04
-95,-85,-85,-98,-96,-86,-86,-76,-62,-60,-77,-79,10,4,H-11
-99,-83,-83,-97,-99,-79,-66,-78,-63,-46,-77,-97,9,4,H-10
-83,-79,-80,-90,-82,-81,-85,-88,-82,-88,-88,-94,4,6,L-04
-71,-87,-61,-83,-79,-79,-92,-83,-92,-81,-82,-90,1,3,K-12
-74,-72,-89,-77,-80,-72,-71,-89,-82,-89,-94,-97,1,8,L-09
-70,-73,-81,-74,-91,-72,-78,-84,-82,-90,-87,-97,1,8,L-09
-74,-73,-84,-85,-95,-72,-68,-93,-92,-87,-87,-94,1,8,L-09
-85,-64,-71,-79,-79,-73,-76,-78,-83,-84,-88,-92,4,5,L-02
-78,-76,-74,-86,-69,-68,-72,-79,-78,-84,-89,-87,3,5,L-01
-78,-70,-68,-77,-79,-76,-75,-84,-93,-85,-87,-83,2,4,H-03
-96,-77,-77,-92,-68,-68,-87,-85,-87,-73,-84,-96,3,5,L-01
-82,-80,-80,-72,-79,-69,-85,-83,-91,-85,-88,-94,0,4,H-01
-86,-80,-80,-100,-95,-81,-68,-75,-58,-47,-76,-92,9,4,H-10
-77,-77,-70,-85,-84,-80,-92,-79,-80,-84,-91,-95,2,2,K-09
-80,-80,-81,-91,-90,-72,-61,-82,-78,-75,-79,-87,4,5,L-02
-68,-70,-76,-85,-80,-87,-84,-75,-96,-96,-95,-99,1,0,K-02
-98,-80,-82,-97,-92,-92,-83,-80,-65,-50,-63,-69,9,4,H-10
-67,-78,-69,-71,-82,-62,-85,-85,-101,-95,-90,-96,2,3,K-13
-87,-80,-83,-90,-79,-83,-64,-80,-72,-75,-81,-87,4,5,L-02
-73,-82,-82,-80,-77,-82,-87,-79,-86,-85,-92,-102,1,2,K-08
-79,-74,-76,-74,-64,-72,-75,-84,-99,-84,-78,-92,2,7,L-08
-81,-79,-72,-73,-78,-69,-77,-84,-89,-85,-94,-91,0,4,H-01
-70,-85,-84,-83,-90,-85,-84,-74,-89,-94,-98,-95,1,0,K-02
-76,-77,-84,-98,-82,-80,-89,-84,-97,-91,-99,-98,0,0,K-01
-71,-73,-87,-88,-93,-73,-72,-88,-84,-90,-94,-97,1,8,L-09
-68,-81,-76,-77,-83,-85,-85,-93,-83,-83,-98,-97,1,2,K-08
-86,-81,-79,-91,-87,-80,-74,-78,-87,-65,-71,-86,7,4,H-08
-90,-78,-73,-78,-85,-71,-94,-86,-90,-78,-86,-101,1,4,H-02
-78,-76,-74,-86,-69,-68,-72,-79,-78,-84,-89,-87,3,5,L-01
-85,-70,-74,-99,-90,-81,-57,-83,-67,-70,-86,-87,6,4,H-07
-90,-83,-79,-99,-94,-88,-73,-76,-62,-60,-81,-67,10,4,H-11
-84,-72,-82,-90,-86,-77,-80,-76,-92,-86,-93,-94,3,2,K-10
-95,-75,-71,-70,-75,-83,-82,-83,-81,-89,-88,-95,1,7,L-07
-89,-83,-77,-92,-90,-81,-75,-79,-62,-49,-67,-81,8,4,H-09
-78,-69,-85,-79,-65,-70,-71,-87,-78,-94,-91,-95,3,6,L-03
-87,-78,-83,-85,-79,-83,-61,-79,-80,-75,-82,-87,4,5,L-02
-64,-76,-78,-81,-78,-82,-91,-82,-92,-95,-93,-96,1,2,K-08
-69,-81,-77,-73,-84,-77,-92,-77,-96,-85,-98,-95,2,0,K-03
-83,-83,-80,-74,-86,-76,-94,-82,-95,-90,-91,-96,2,0,K-03
-76,-77,-85,-94,-91,-82,-90,-84,-97,-91,-99,-98,0,0,K-01
-77,-69,-85,-82,-65,-70,-77,-85,-78,-94,-88,-96,3,6,L-03
-86,-70,-73,-95,-83,-56,-72,-85,-77,-75,-88,-92,3,4,H-04
-80,-78,-78,-70,-87,-73,-74,-90,-84,-96,-92,-94,1,8,L-09
-84,-80,-83,-87,-95,-72,-61,-83,-81,-75,-82,-87,4,5,L-02
-81,-80,-84,-85,-66,-70,-69,-98,-82,-84,-86,-93,3,6,L-03
-86,-69,-67,-80,-76,-70,-75,-82,-92,-87,-86,-87,2,4,H-03
-89,-86,-87,-103,-93,-93,-86,-89,-66,-67,-73,-73,10,4,H-11
-88,-65,-69,-80,-78,-69,-75,-78,-79,-83,-92,-92,4,5,L-02
-86,-69,-67,-80,-76,-70,-75,-82,-92,-87,-86,-92,2,4,H-03
-82,-73,-82,-90,-88,-87,-76,-76,-89,-87,-91,-100,3,2,K-10
-72,-74,-70,-78,-83,-74,-87,-73,-78,-86,-92,-96,2,2,K-09
-68,-87,-61,-80,-84,-81,-81,-83,-92,-86,-79,-91,1,3,K-12
-67,-78,-84,-97,-78,-81,-91,-77,-86,-95,-93,-97,1,2,K-08
-80,-71,-82,-91,-90,-72,-61,-83,-81,-75,-77,-89,4,5,L-02
-87,-77,-85,-82,-88,-89,-85,-78,-91,-87,-92,-90,3,2,K-10
-71,-80,-62,-84,-78,-79,-83,-80,-92,-87,-82,-86,1,3,K-12
-72,-84,-93,-92,-86,-88,-85,-76,-90,-92,-90,-99,1,1,K-05
-75,-79,-85,-91,-90,-89,-86,-78,-87,-88,-94,-98,3,2,K-10
-72,-83,-83,-87,-88,-82,-85,-73,-90,-84,-91,-100,3,1,K-07
-87,-71,-74,-85,-89,-76,-57,-82,-70,-78,-86,-86,6,4,H-07
-81,-83,-82,-90,-94,-72,-62,-83,-77,-75,-78,-88,4,5,L-02
-68,-81,-78,-75,-87,-79,-95,-74,-94,-82,-91,-100,2,1,K-06
-75,-79,-76,-85,-86,-81,-68,-89,-84,-89,-92,-96,1,8,L-09
-71,-83,-56,-83,-79,-74,-84,-80,-91,-77,-94,-87,0,3,K-11
-87,-79,-79,-90,-85,-87,-61,-81,-87,-58,-72,-86,7,4,H-08
-92,-83,-79,-87,-69,-68,-75,-86,-74,-77,-86,-97,3,5,L-01
-99,-76,-83,-98,-91,-92,-84,-80,-65,-48,-64,-81,9,4,H-10
-90,-74,-78,-90,-68,-69,-73,-85,-86,-73,-85,-97,3,5,L-01
-79,-70,-88,-73,-69,-77,-82,-92,-84,-84,-89,-103,2,6,L-06
-75,-84,-81,-78,-88,-76,-90,-68,-90,-92,-99,-93,3,0,K-04
-76,-79,-78,-71,-83,-80,-89,-78,-82,-90,-93,-98,2,2,K-09
-74,-77,-76,-74,-80,-72,-74,-87,-82,-90,-86,-94,1,8,L-09
-71,-77,-77,-73,-86,-78,-93,-86,-87,-86,-91,-96,2,0,K-03
-73,-79,-71,-78,-75,-69,-80,-89,-86,-81,-87,-97,1,4,H-02
-74,-84,-77,-73,-83,-76,-89,-75,-87,-94,-91,-95,2,2,K-09
-65,-79,-79,-90,-94,-80,-86,-70,-81,-96,-90,-92,3,0,K-04
-68,-82,-84,-90,-80,-77,-84,-78,-81,-81,-90,-100,2,1,K-06
-71,-72,-89,-77,-94,-72,-71,-89,-82,-89,-94,-97,1,8,L-09
-80,-84,-73,-71,-96,-71,-91,-95,-87,-81,-88,-87,1,4,H-02
-97,-85,-84,-99,-97,-82,-73,-76,-62,-61,-76,-78,10,4,H-11
-69,-74,-76,-90,-83,-86,-84,-77,-89,-88,-93,-98,3,1,K-07
-93,-79,-73,-74,-75,-67,-84,-82,-81,-76,-87,-88,0,4,H-01
-83,-77,-70,-77,-79,-66,-82,-83,-83,-84,-88,-85,2,4,H-03
-68,-82,-95,-88,-79,-77,-82,-74,-95,-81,-91,-100,2,1,K-06
-81,-72,-88,-81,-65,-78,-90,-84,-81,-89,-80,-97,3,7,L-05
-86,-72,-85,-99,-92,-72,-63,-79,-82,-69,-75,-84,6,4,H-07
-72,-74,-78,-86,-88,-82,-90,-71,-91,-98,-93,-96,3,1,K-07
-83,-89,-81,-87,-70,-77,-82,-87,-91,-90,-82,-100,3,7,L-05
-82,-85,-81,-71,-79,-69,-80,-88,-93,-85,-94,-91,0,4,H-01
-73,-79,-90,-79,-85,-80,-86,-79,-87,-83,-95,-100,1,2,K-08
-91,-83,-77,-92,-91,-81,-71,-83,-62,-52,-68,-74,8,4,H-09
-93,-75,-70,-81,-80,-72,-76,-83,-84,-82,-88,-85,2,4,H-03
-70,-73,-76,-85,-82,-87,-81,-74,-95,-101,-94,-98,1,0,K-02
-92,-81,-86,-95,-87,-88,-82,-90,-72,-68,-67,-75,11,4,H-12
-67,-83,-75,-77,-81,-82,-85,-92,-83,-83,-93,-101,1,2,K-08
-67,-78,-77,-83,-79,-81,-87,-80,-87,-103,-93,-97,1,2,K-08
-66,-78,-83,-96,-85,-88,-89,-76,-97,-96,-90,-92,1,1,K-05
-82,-80,-66,-74,-79,-75,-80,-79,-80,-83,-86,-95,0,4,H-01
-73,-76,-89,-97,-89,-83,-91,-83,-99,-90,-95,-96,0,0,K-01
-87,-81,-87,-98,-87,-87,-81,-92,-77,-62,-64,-68,11,4,H-12
