rmse,method,label
0,knn,K-12
4.123105626,knn,K-12
0,knn,K-12
3.16227766,knn,K-12
0,knn,K-12
0,knn,K-12
4.123105626,knn,K-12
4.123105626,knn,K-12
4.123105626,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
1.414213562,knn,K-12
0,knn,K-12
2,knn,K-12
3.16227766,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
1,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
1,knn,K-12
2,knn,K-12
3.16227766,knn,K-12
0,knn,K-12
1,knn,K-12
4.123105626,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
3.16227766,knn,K-12
0,knn,K-12
1.414213562,knn,K-12
0,knn,K-12
1,knn,K-12
0,knn,K-12
1,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
1,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
3.16227766,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
2,knn,K-12
0,knn,K-12
4.123105626,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
2.236067977,knn,K-12
0,knn,K-12
0,knn,K-12
1,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
2.236067977,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
2,knn,K-12
4.123105626,knn,K-12
0,knn,K-12
2,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
1.414213562,knn,K-12
0,knn,K-12
1,knn,K-12
1,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
3.16227766,knn,K-12
0,knn,K-12
1.414213562,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
1.414213562,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
5.099019514,knn,K-12
5.099019514,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
1,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,K-12
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
2,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
3.16227766,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
1,knn,H-02
1,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
3.16227766,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
2.236067977,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
4,knn,H-02
2.236067977,knn,H-02
0,knn,H-02
0,knn,H-02
2,knn,H-02
0,knn,H-02
0,knn,H-02
3.605551275,knn,H-02
0,knn,H-02
1,knn,H-02
3,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
4,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
3.16227766,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
4,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
3.16227766,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
2.236067977,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
1,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
1,knn,H-02
1,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
4,knn,H-02
0,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
0,knn,H-02
3,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
2.828427125,knn,H-02
1.414213562,knn,H-02
4,knn,H-02
1,knn,H-02
0,knn,H-02
1,knn,H-02
4,knn,H-02
0,knn,H-02
4,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
4,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
0,knn,H-02
4,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
2.236067977,knn,H-02
3.16227766,knn,H-02
1,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
3.16227766,knn,H-02
4,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
2.236067977,knn,H-02
0,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
4,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
2.828427125,knn,H-02
3.605551275,knn,H-02
4.123105626,knn,H-02
4,knn,H-02
1,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
4.123105626,knn,H-02
0,knn,H-02
0,knn,H-02
4,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
1.414213562,knn,H-02
1.414213562,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
4,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,H-02
1,knn,H-02
0,knn,H-02
0,knn,H-02
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
1,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
3,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
1,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
3,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
1.414213562,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
3.16227766,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
1.414213562,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
3.16227766,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
1.414213562,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
1.414213562,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
1,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
3.16227766,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.828427125,knn,L-07
0,knn,L-07
0,knn,L-07
1,knn,L-07
0,knn,L-07
1,knn,L-07
0,knn,L-07
0,knn,L-07
1.414213562,knn,L-07
0,knn,L-07
0,knn,L-07
3.16227766,knn,L-07
1,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
3.16227766,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
4.123105626,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
1,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
1,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
1,knn,L-07
0,knn,L-07
0,knn,L-07
2,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
1,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
4.242640687,knn,L-07
1,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-07
2.236067977,knn,L-07
0,knn,L-07
0,knn,L-07
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
4.472135955,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.828427125,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
1.414213562,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
3.605551275,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.828427125,knn,L-09
0,knn,L-09
5.099019514,knn,L-09
0,knn,L-09
1,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
8,knn,L-09
2.828427125,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
1.414213562,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
4.242640687,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
4.123105626,knn,L-09
8.062257748,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
4,knn,L-09
0,knn,L-09
2.828427125,knn,L-09
0,knn,L-09
0,knn,L-09
2.828427125,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.828427125,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
1,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
7,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
4.472135955,knn,L-09
0,knn,L-09
0,knn,L-09
7,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
1,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
7,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
8,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
1.414213562,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
2.236067977,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
4.472135955,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
1,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,L-09
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
2.236067977,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
5.385164807,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
2.236067977,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
2,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
1,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
3.16227766,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
6.32455532,knn,K-03
0,knn,K-03
2,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
1,knn,K-03
1,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
6.32455532,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
2,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
2.236067977,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
2.236067977,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
2,knn,K-03
2.236067977,knn,K-03
0,knn,K-03
3.16227766,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
1,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
1,knn,K-03
1,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
8.062257748,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
5.099019514,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-03
2,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
1.414213562,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
1,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
0,knn,K-03
2,knn,K-03
0,knn,K-03
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1.414213562,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
0,knn,K-06
1.414213562,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
1.414213562,knn,K-06
0,knn,K-06
0,knn,K-06
2.236067977,knn,K-06
1,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
1.414213562,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
0,knn,K-06
1.414213562,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1.414213562,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
1,knn,K-06
1,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
1,knn,K-06
1,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
0,knn,K-06
