rsme,method,label
1.4142135623730951,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
2.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
3.1622776601683795,knn,L-01
2.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
1.4142135623730951,knn,L-01
2.23606797749979,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
2.0,knn,L-01
2.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
2.23606797749979,knn,L-01
2.23606797749979,knn,L-01
0.0,knn,L-01
2.23606797749979,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
2.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
4.47213595499958,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
3.605551275463989,knn,L-01
3.1622776601683795,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
3.1622776601683795,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.0,knn,L-01
2.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
2.23606797749979,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
1.4142135623730951,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
5.385164807134504,knn,L-01
0.0,knn,L-01
1.0,knn,L-01
2.8284271247461903,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
3.605551275463989,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
3.1622776601683795,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
2.0,knn,L-01
2.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
2.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
3.1622776601683795,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
3.1622776601683795,knn,L-01
0.0,knn,L-01
1.4142135623730951,knn,L-01
1.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-01
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
3.605551275463989,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
3.1622776601683795,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.23606797749979,knn,L-03
3.605551275463989,knn,L-03
6.324555320336759,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
3.605551275463989,knn,L-03
0.0,knn,L-03
3.1622776601683795,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
3.605551275463989,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.23606797749979,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
3.1622776601683795,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
4.47213595499958,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
2.23606797749979,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.4142135623730951,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
3.605551275463989,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
3.605551275463989,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
2.8284271247461903,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
2.8284271247461903,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.4142135623730951,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
3.605551275463989,knn,L-03
0.0,knn,L-03
3.1622776601683795,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
0.0,knn,L-03
1.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
2.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
3.1622776601683795,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
1.4142135623730951,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
1.4142135623730951,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,L-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.4142135623730951,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.4142135623730951,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
2.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
1.4142135623730951,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,H-05
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
4.242640687119285,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
1.4142135623730951,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
0.0,knn,L-02
1.0,knn,L-02
0.0,knn,L-02
