rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-81,-77,-74,-82,-81,-81,-88,-79,-89,-85,-90,-99,0,0,K-01
-81,-77,-74,-82,-81,-81,-88,-79,-89,-85,-90,-97,0,0,K-01
-81,-77,-74,-82,-81,-81,-88,-79,-89,-85,-94,-97,0,0,K-01
-81,-77,-74,-82,-81,-81,-88,-79,-89,-85,-94,-97,0,0,K-01
-81,-77,-74,-82,-81,-81,-88,-82,-89,-85,-94,-97,0,0,K-01
-81,-77,-74,-82,-81,-91,-88,-82,-89,-85,-94,-97,0,0,K-01
-81,-77,-74,-82,-81,-91,-88,-82,-89,-80,-94,-97,0,0,K-01
-75,-77,-74,-82,-81,-91,-88,-82,-89,-80,-94,-97,0,0,K-01
-75,-76,-74,-82,-81,-91,-88,-82,-89,-80,-94,-97,0,0,K-01
-75,-76,-74,-82,-87,-91,-88,-82,-89,-80,-94,-97,0,0,K-01
-75,-76,-74,-82,-87,-91,-88,-82,-89,-80,-94,-98,0,0,K-01
-75,-76,-74,-82,-87,-91,-85,-82,-89,-80,-94,-98,0,0,K-01
-75,-76,-74,-82,-87,-91,-85,-82,-89,-80,-94,-98,0,0,K-01
-75,-76,-74,-82,-87,-91,-85,-82,-89,-80,-94,-98,0,0,K-01
-75,-76,-74,-86,-87,-91,-85,-82,-89,-80,-94,-98,0,0,K-01
-75,-76,-74,-86,-87,-84,-85,-82,-89,-80,-94,-98,0,0,K-01
-75,-76,-74,-86,-87,-84,-85,-99,-89,-80,-94,-98,0,0,K-01
-75,-76,-74,-86,-87,-84,-85,-99,-89,-81,-94,-98,0,0,K-01
-75,-76,-73,-86,-87,-84,-85,-99,-89,-81,-94,-98,0,0,K-01
-88,-76,-73,-86,-87,-84,-85,-99,-89,-81,-94,-98,0,0,K-01
-88,-79,-73,-86,-87,-84,-85,-99,-89,-81,-94,-98,0,0,K-01
-88,-79,-73,-86,-87,-84,-85,-99,-89,-81,-94,-97,0,0,K-01
-88,-79,-73,-86,-87,-81,-85,-99,-89,-81,-94,-97,0,0,K-01
-88,-79,-73,-86,-87,-81,-85,-80,-89,-81,-94,-97,0,0,K-01
