rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-73,-89,-84,-88,-88,-86,-90,-81,-90,-84,-92,-97,0,0,K-01
-73,-89,-84,-88,-88,-86,-90,-81,-92,-84,-92,-97,0,0,K-01
-72,-89,-84,-88,-88,-86,-90,-81,-92,-84,-92,-97,0,0,K-01
-72,-89,-84,-88,-88,-86,-90,-81,-92,-84,-92,-97,0,0,K-01
-72,-89,-84,-88,-83,-86,-90,-81,-92,-84,-92,-97,0,0,K-01
-72,-89,-84,-85,-83,-86,-90,-81,-92,-84,-92,-97,0,0,K-01
-72,-89,-84,-85,-83,-86,-90,-81,-92,-84,-92,-97,0,0,K-01
-72,-89,-84,-85,-83,-86,-90,-81,-92,-87,-92,-97,0,0,K-01
-72,-75,-84,-85,-83,-86,-90,-81,-92,-87,-92,-97,0,0,K-01
-72,-75,-84,-85,-83,-86,-90,-81,-94,-87,-92,-97,0,0,K-01
-72,-75,-84,-85,-83,-86,-90,-81,-94,-87,-92,-97,0,0,K-01
-71,-75,-84,-85,-83,-86,-90,-81,-94,-87,-92,-97,0,0,K-01
-71,-75,-84,-85,-83,-86,-90,-81,-94,-87,-92,-97,0,0,K-01
-71,-75,-85,-85,-83,-86,-90,-81,-94,-87,-92,-97,0,0,K-01
-71,-75,-85,-92,-83,-86,-90,-81,-94,-87,-92,-97,0,0,K-01
-71,-75,-85,-92,-83,-86,-90,-87,-94,-87,-92,-97,0,0,K-01
-71,-78,-85,-92,-83,-86,-90,-87,-94,-87,-92,-97,0,0,K-01
-71,-78,-85,-92,-83,-86,-90,-87,-94,-87,-90,-97,0,0,K-01
-71,-78,-85,-92,-83,-86,-90,-87,-94,-87,-90,-97,0,0,K-01
-71,-78,-85,-92,-83,-86,-90,-87,-94,-87,-90,-97,0,0,K-01
-71,-78,-85,-92,-83,-86,-90,-87,-91,-87,-90,-97,0,0,K-01
-71,-78,-85,-92,-83,-88,-90,-87,-91,-87,-90,-97,0,0,K-01
-71,-78,-85,-92,-85,-88,-90,-87,-91,-87,-90,-97,0,0,K-01
-77,-78,-85,-92,-85,-88,-90,-87,-91,-87,-90,-97,0,0,K-01
-77,-78,-83,-92,-85,-88,-90,-87,-91,-87,-90,-97,0,0,K-01
-77,-78,-83,-92,-85,-88,-90,-87,-91,-87,-90,-98,0,0,K-01
-77,-78,-83,-92,-85,-88,-90,-87,-91,-87,-90,-98,0,0,K-01
-77,-78,-83,-92,-85,-88,-90,-87,-91,-87,-90,-98,0,0,K-01
-77,-78,-83,-92,-85,-88,-90,-80,-91,-87,-90,-98,0,0,K-01
-77,-79,-83,-92,-85,-88,-90,-80,-91,-87,-90,-98,0,0,K-01
-77,-79,-83,-92,-85,-88,-90,-80,-91,-83,-90,-98,0,0,K-01
-73,-79,-83,-92,-85,-88,-90,-80,-91,-83,-90,-98,0,0,K-01
-73,-79,-83,-92,-89,-88,-90,-80,-91,-83,-90,-98,0,0,K-01
-73,-79,-84,-92,-89,-88,-90,-80,-91,-83,-90,-98,0,0,K-01
-73,-79,-84,-92,-89,-85,-90,-80,-91,-83,-90,-98,0,0,K-01
-73,-79,-84,-85,-89,-85,-90,-80,-91,-83,-90,-98,0,0,K-01
-73,-79,-84,-85,-89,-85,-90,-78,-91,-83,-90,-98,0,0,K-01
-73,-79,-84,-85,-89,-85,-90,-78,-91,-83,-92,-98,0,0,K-01
-73,-79,-84,-85,-89,-85,-90,-78,-91,-83,-92,-98,0,0,K-01
-73,-90,-84,-85,-89,-85,-90,-78,-91,-83,-92,-98,0,0,K-01
-73,-90,-84,-85,-89,-85,-90,-78,-95,-83,-92,-98,0,0,K-01
-71,-90,-84,-85,-89,-85,-90,-78,-95,-83,-92,-98,0,0,K-01
